2.0231,0.20049,0.7074,0.74582,-0.91667,3.4791,5.9701,14.701,17.086,-10.386,1.444,-0.39224,-0.1677,1.2923,-0.4069,3.5688,6.9384,-13.461,-24.835,-28.423
2.0405,0.21963,0.71169,0.73422,-0.90983,3.4736,5.9655,14.703,17.089,-10.383,1.4532,-0.37743,-0.14804,1.3004,-0.42264,3.5744,6.942,-13.458,-24.833,-28.425
2.0579,0.23798,0.71543,0.72255,-0.90272,3.4681,5.961,14.706,17.091,-10.38,1.4625,-0.36128,-0.12827,1.3084,-0.43826,3.58,6.9456,-13.455,-24.831,-28.426
2.0753,0.25547,0.71862,0.71082,-0.89535,3.4625,5.9564,14.709,17.094,-10.377,1.4717,-0.34381,-0.1084,1.3163,-0.45374,3.5856,6.9492,-13.453,-24.829,-28.428
2.0927,0.27199,0.72126,0.69902,-0.88772,3.457,5.9519,14.711,17.096,-10.374,1.481,-0.32505,-0.088449,1.3241,-0.4691,3.5912,6.9529,-13.45,-24.828,-28.429
2.1101,0.28745,0.72334,0.68716,-0.87983,3.4514,5.9474,14.714,17.099,-10.371,1.4902,-0.30501,-0.068428,1.3317,-0.48431,3.5968,6.9565,-13.447,-24.826,-28.431
2.1274,0.30176,0.72486,0.67525,-0.87168,3.4459,5.9428,14.716,17.101,-10.367,1.4995,-0.28375,-0.048354,1.3393,-0.49939,3.6024,6.9601,-13.444,-24.824,-28.432
2.1448,0.3148,0.72583,0.66327,-0.86327,3.4403,5.9383,14.719,17.104,-10.364,1.5088,-0.26131,-0.028242,1.3467,-0.51432,3.608,6.9637,-13.442,-24.822,-28.434
2.1622,0.32648,0.72623,0.65124,-0.85462,3.4348,5.9337,14.722,17.107,-10.361,1.518,-0.23774,-0.0081091,1.354,-0.5291,3.6135,6.9673,-13.439,-24.82,-28.435
2.1796,0.3367,0.72607,0.63915,-0.84571,3.4292,5.9292,14.724,17.109,-10.358,1.5273,-0.2131,0.01203,1.3612,-0.54372,3.6191,6.9709,-13.436,-24.819,-28.437
2.197,0.34534,0.72536,0.627,-0.83656,3.4236,5.9246,14.727,17.112,-10.355,1.5365,-0.18746,0.03216,1.3683,-0.55819,3.6247,6.9745,-13.433,-24.817,-28.438
2.2144,0.35229,0.72408,0.6148,-0.82716,3.418,5.92,14.73,17.114,-10.352,1.5458,-0.16091,0.052266,1.3752,-0.57249,3.6302,6.9781,-13.431,-24.815,-28.44
2.2317,0.35744,0.72224,0.60255,-0.81752,3.4124,5.9155,14.732,17.117,-10.348,1.555,-0.13354,0.07233,1.3821,-0.58663,3.6357,6.9817,-13.428,-24.813,-28.441
2.2491,0.36069,0.71984,0.59024,-0.80765,3.4068,5.9109,14.735,17.119,-10.345,1.5643,-0.10546,0.092339,1.3888,-0.6006,3.6412,6.9853,-13.425,-24.811,-28.443
2.2665,0.36193,0.71689,0.57789,-0.79754,3.4012,5.9063,14.737,17.122,-10.342,1.5735,-0.076789,0.11228,1.3954,-0.61439,3.6468,6.9889,-13.423,-24.81,-28.444
2.2839,0.36104,0.71338,0.56548,-0.7872,3.3956,5.9018,14.74,17.125,-10.339,1.5828,-0.047672,0.13213,1.4018,-0.628,3.6523,6.9925,-13.42,-24.808,-28.446
2.3013,0.35795,0.70931,0.55303,-0.77663,3.3899,5.8972,14.743,17.127,-10.336,1.592,-0.018263,0.15187,1.4082,-0.64143,3.6578,6.9961,-13.417,-24.806,-28.447
2.3187,0.35255,0.7047,0.54053,-0.76583,3.3843,5.8926,14.745,17.13,-10.333,1.6013,0.011262,0.17151,1.4144,-0.65468,3.6633,6.9997,-13.414,-24.804,-28.448
2.336,0.34477,0.69954,0.52799,-0.75481,3.3786,5.8881,14.748,17.132,-10.33,1.6106,0.040709,0.191,1.4206,-0.66773,3.6687,7.0033,-13.412,-24.802,-28.45
2.3534,0.33455,0.69384,0.5154,-0.74358,3.373,5.8835,14.751,17.135,-10.326,1.6198,0.069866,0.21035,1.4266,-0.68059,3.6742,7.0068,-13.409,-24.801,-28.451
2.3708,0.32185,0.6876,0.50276,-0.73213,3.3673,5.8789,14.753,17.137,-10.323,1.6291,0.098503,0.22954,1.4324,-0.69326,3.6797,7.0104,-13.406,-24.799,-28.453
2.3882,0.30665,0.68082,0.49009,-0.72046,3.3616,5.8743,14.756,17.14,-10.32,1.6383,0.12637,0.24854,1.4382,-0.70572,3.6851,7.014,-13.403,-24.797,-28.454
2.4056,0.28896,0.67352,0.47737,-0.70859,3.356,5.8697,14.758,17.142,-10.317,1.6476,0.15322,0.26736,1.4438,-0.71798,3.6906,7.0176,-13.401,-24.795,-28.456
2.423,0.26883,0.66569,0.46461,-0.69652,3.3503,5.8652,14.761,17.145,-10.314,1.6568,0.17876,0.28597,1.4494,-0.73004,3.696,7.0211,-13.398,-24.793,-28.457
2.4403,0.24634,0.65734,0.45182,-0.68424,3.3446,5.8606,14.764,17.148,-10.311,1.6661,0.20273,0.30435,1.4548,-0.74188,3.7014,7.0247,-13.395,-24.792,-28.459
2.4577,0.2216,0.64849,0.43899,-0.67177,3.3389,5.856,14.766,17.15,-10.308,1.6753,0.22486,0.3225,1.46,-0.75351,3.7068,7.0283,-13.393,-24.79,-28.46
2.4751,0.19478,0.63912,0.42612,-0.6591,3.3332,5.8514,14.769,17.153,-10.304,1.6846,0.24486,0.34039,1.4652,-0.76492,3.7122,7.0318,-13.39,-24.788,-28.462
2.4925,0.16607,0.62926,0.41321,-0.64625,3.3274,5.8468,14.771,17.155,-10.301,1.6938,0.2625,0.35802,1.4702,-0.77611,3.7176,7.0354,-13.387,-24.786,-28.463
2.5099,0.13573,0.61891,0.40027,-0.63321,3.3217,5.8422,14.774,17.158,-10.298,1.7031,0.27755,0.37537,1.4751,-0.78708,3.723,7.0389,-13.384,-24.784,-28.465
2.5273,0.10403,0.60808,0.3873,-0.61998,3.316,5.8376,14.777,17.16,-10.295,1.7124,0.28981,0.39243,1.4799,-0.79783,3.7284,7.0425,-13.382,-24.783,-28.466
2.5446,0.071269,0.59677,0.3743,-0.60658,3.3102,5.833,14.779,17.163,-10.292,1.7216,0.29913,0.40918,1.4846,-0.80834,3.7338,7.046,-13.379,-24.781,-28.468
2.562,0.037786,0.585,0.36126,-0.593,3.3045,5.8284,14.782,17.166,-10.289,1.7309,0.30541,0.42562,1.4891,-0.81862,3.7392,7.0496,-13.376,-24.779,-28.469
2.5794,0.0039187,0.57276,0.3482,-0.57926,3.2987,5.8238,14.785,17.168,-10.285,1.7401,0.30859,0.44172,1.4936,-0.82867,3.7445,7.0531,-13.373,-24.777,-28.471
2.5968,-0.029989,0.56008,0.33511,-0.56534,3.2929,5.8192,14.787,17.171,-10.282,1.7494,0.30866,0.45747,1.4979,-0.83848,3.7499,7.0567,-13.371,-24.775,-28.472
2.6142,-0.063599,0.54696,0.32199,-0.55127,3.2872,5.8146,14.79,17.173,-10.279,1.7586,0.30567,0.47287,1.5021,-0.84804,3.7552,7.0602,-13.368,-24.774,-28.473
2.6316,-0.096593,0.53342,0.30884,-0.53704,3.2814,5.8099,14.792,17.176,-10.276,1.7679,0.2997,0.48789,1.5061,-0.85737,3.7605,7.0637,-13.365,-24.772,-28.475
